year,month,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
2019,2,29.0,1420.0,3342.0,671.0,12.0,106.0,1717.0,497.0,1340.0,0.0,2.0,25.0,0.0,110.0,10.0,14.0,9.0,655.0,1257.0,0.0,0.0,0.0,4.0,185.0,0.0,1399.0,37.0,0.0,109.0,0.0,497.0,102.0,21.0,4383.0,377.0
2019,3,28.0,1666.0,4058.0,677.0,14.0,122.0,2026.0,515.0,1514.0,0.0,5.0,36.0,1.0,100.0,10.0,18.0,17.0,717.0,1391.0,0.0,0.0,0.0,7.0,196.0,0.0,1448.0,47.0,0.0,139.0,0.0,508.0,100.0,24.0,4474.0,496.0
2019,4,31.0,1733.0,3974.0,700.0,20.0,122.0,2276.0,562.0,1504.0,0.0,3.0,60.0,1.0,112.0,18.0,13.0,13.0,771.0,1230.0,0.0,1.0,0.0,1.0,240.0,1.0,1449.0,45.0,0.0,155.0,0.0,599.0,80.0,10.0,4648.0,522.0
2019,5,25.0,2042.0,4757.0,813.0,23.0,156.0,2498.0,645.0,1563.0,0.0,14.0,54.0,0.0,164.0,12.0,21.0,14.0,764.0,1129.0,0.0,0.0,0.0,6.0,242.0,2.0,1556.0,69.0,3.0,152.0,0.0,632.0,123.0,17.0,5384.0,613.0
2019,6,29.0,2002.0,4746.0,788.0,17.0,127.0,2528.0,579.0,1480.0,0.0,28.0,52.0,1.0,144.0,10.0,13.0,23.0,772.0,1125.0,0.0,0.0,0.0,8.0,172.0,0.0,1470.0,45.0,0.0,140.0,0.0,767.0,107.0,23.0,5645.0,565.0
2019,7,46.0,1930.0,4869.0,927.0,21.0,173.0,2597.0,626.0,1618.0,0.0,13.0,44.0,1.0,183.0,17.0,21.0,36.0,884.0,1204.0,0.0,0.0,0.0,4.0,170.0,0.0,1472.0,100.0,1.0,146.0,0.0,776.0,124.0,25.0,5988.0,669.0
2019,8,36.0,1831.0,4551.0,902.0,22.0,151.0,2567.0,590.0,1609.0,0.0,31.0,51.0,3.0,183.0,17.0,10.0,29.0,843.0,1270.0,0.0,0.0,0.0,3.0,178.0,1.0,1330.0,80.0,1.0,121.0,0.0,769.0,114.0,19.0,6155.0,650.0
2019,9,29.0,1789.0,4317.0,871.0,34.0,144.0,2366.0,610.0,1466.0,0.0,24.0,50.0,0.0,136.0,19.0,13.0,25.0,679.0,1102.0,0.0,1.0,0.0,4.0,181.0,0.0,1340.0,30.0,2.0,155.0,0.0,688.0,118.0,21.0,5434.0,550.0
2019,10,32.0,1724.0,3861.0,861.0,15.0,129.0,2319.0,578.0,1504.0,0.0,12.0,41.0,1.0,107.0,13.0,4.0,18.0,722.0,1094.0,0.0,0.0,0.0,5.0,187.0,0.0,1375.0,47.0,3.0,128.0,0.0,685.0,105.0,11.0,5369.0,478.0
2019,11,32.0,1469.0,3658.0,789.0,11.0,106.0,1982.0,542.0,1498.0,0.0,4.0,34.0,1.0,103.0,8.0,20.0,19.0,692.0,1028.0,0.0,1.0,0.0,8.0,176.0,3.0,1190.0,66.0,0.0,102.0,0.0,667.0,110.0,20.0,4847.0,452.0
2019,12,36.0,1533.0,3804.0,825.0,16.0,113.0,1983.0,509.0,1395.0,0.0,2.0,34.0,0.0,110.0,8.0,18.0,6.0,770.0,926.0,0.0,0.0,0.0,5.0,176.0,1.0,1182.0,50.0,1.0,83.0,0.0,741.0,101.0,12.0,5408.0,504.0
2020,1,25.0,1507.0,3576.0,730.0,15.0,127.0,1768.0,573.0,1259.0,0.0,2.0,36.0,0.0,121.0,9.0,15.0,15.0,668.0,1186.0,0.0,0.0,0.0,7.0,206.0,2.0,1384.0,38.0,0.0,106.0,0.0,732.0,100.0,13.0,4503.0,489.0
2020,2,18.0,699.0,1736.0,330.0,8.0,62.0,890.0,264.0,522.0,0.0,0.0,19.0,0.0,55.0,10.0,9.0,8.0,338.0,521.0,0.0,0.0,0.0,1.0,115.0,0.0,609.0,12.0,2.0,43.0,0.0,341.0,43.0,3.0,2112.0,219.0
